timestamp,batch_size,prompt_type,prompt_length,total_output_tokens,batch_time,avg_token_latency,avg_throughput,gpu_name,gpu_mem_used_MB,gpu_mem_total_MB,gpu_util_percent
2025-11-04T00:17:31.657871,32,simple,short,1691,23.161863327026367,0.013697139755781412,73.0079431056335,NVIDIA GeForce RTX 3060 Ti,6661,8192,93
2025-11-04T00:19:30.208720,128,simple,short,8796,118.50884938240051,0.013473038811096011,74.22230530327192,NVIDIA GeForce RTX 3060 Ti,6661,8192,94
2025-11-04T00:19:32.919779,1,simple,short,194,2.6735424995422363,0.013781146904856888,72.56290110713283,NVIDIA GeForce RTX 3060 Ti,6661,8192,94
2025-11-04T00:19:41.484491,8,simple,short,625,8.517712593078613,0.01362834014892578,73.37650726884905,NVIDIA GeForce RTX 3060 Ti,6661,8192,94
2025-11-04T00:20:09.459928,32,simple,short,2049,27.924436807632446,0.013628324454676646,73.37659176853863,NVIDIA GeForce RTX 3060 Ti,6661,8192,94
2025-11-04T00:22:05.734562,128,simple,short,8609,116.22613430023193,0.013500538308773602,74.07112050858962,NVIDIA GeForce RTX 3060 Ti,6656,8192,90
2025-11-04T00:22:07.004082,1,simple,short,85,1.2200186252593994,0.014353160297169406,69.67106750679922,NVIDIA GeForce RTX 3060 Ti,6656,8192,93
2025-11-04T00:22:10.984644,8,simple,short,280,3.9395604133605957,0.014069858619144985,71.07391958006535,NVIDIA GeForce RTX 3060 Ti,6661,8192,95
2025-11-04T00:22:51.123518,32,simple,short,2959,40.10287284851074,0.013552846518590992,73.78523756085184,NVIDIA GeForce RTX 3060 Ti,6661,8192,92
2025-11-04T00:24:58.279076,128,simple,short,9398,127.10624241828918,0.013524818303712405,73.93814671251529,NVIDIA GeForce RTX 3060 Ti,6661,8192,94
2025-11-04T00:24:58.573103,1,simple,short,11,0.24500250816345215,0.02227295528758656,44.89749954992872,NVIDIA GeForce RTX 3060 Ti,6661,8192,93
2025-11-04T00:25:06.396724,8,simple,short,570,7.788616895675659,0.013664240167852034,73.1837253821627,NVIDIA GeForce RTX 3060 Ti,6661,8192,93
2025-11-04T00:25:35.519206,32,simple,short,2128,29.07395076751709,0.013662570849397128,73.19266710658088,NVIDIA GeForce RTX 3060 Ti,6661,8192,94
2025-11-04T00:27:28.621972,128,simple,short,8381,113.06626081466675,0.01349078401320448,74.12467644736007,NVIDIA GeForce RTX 3060 Ti,6661,8192,91
2025-11-04T00:27:31.222012,1,simple,short,186,2.5645415782928467,0.013787857947811004,72.52758215127699,NVIDIA GeForce RTX 3060 Ti,6661,8192,94
2025-11-04T00:27:44.521576,8,simple,short,979,13.261062145233154,0.013545518023731516,73.82515738770692,NVIDIA GeForce RTX 3060 Ti,6661,8192,94
2025-11-04T00:28:10.319479,32,simple,short,1885,25.74890160560608,0.013659894750984657,73.20700622000885,NVIDIA GeForce RTX 3060 Ti,6661,8192,93
2025-11-04T00:30:07.796135,128,simple,short,8629,117.42915153503418,0.013608662827098642,73.48260535992715,NVIDIA GeForce RTX 3060 Ti,6661,8192,92
2025-11-04T00:30:10.738638,1,simple,short,211,2.9030051231384277,0.013758318119139468,72.68330266392665,NVIDIA GeForce RTX 3060 Ti,6661,8192,94
2025-11-04T00:30:25.849194,8,simple,short,1117,15.068022966384888,0.013489725126575548,74.13049492238663,NVIDIA GeForce RTX 3060 Ti,6661,8192,94
2025-11-04T00:30:43.781198,32,simple,short,1295,17.88353133201599,0.013809676704259453,72.41299136941853,NVIDIA GeForce RTX 3060 Ti,6661,8192,92
2025-11-04T00:32:38.050214,128,simple,short,8451,114.23018288612366,0.01351676522140855,73.98219793121422,NVIDIA GeForce RTX 3060 Ti,6661,8192,94
2025-11-04T00:32:41.304241,1,simple,short,234,3.218505382537842,0.013754296506571973,72.70455450209232,NVIDIA GeForce RTX 3060 Ti,6661,8192,94
2025-11-04T00:32:51.183255,8,simple,short,722,9.838513135910034,0.01362674949572027,73.38507252327992,NVIDIA GeForce RTX 3060 Ti,6661,8192,94
2025-11-04T00:33:27.684167,32,simple,short,2677,36.45941114425659,0.013619503602636007,73.42411509083587,NVIDIA GeForce RTX 3060 Ti,6661,8192,92
2025-11-04T00:35:26.780607,128,simple,short,8818,119.05894160270691,0.013501807847891461,74.0641557979339,NVIDIA GeForce RTX 3060 Ti,6661,8192,93
2025-11-04T00:35:29.010612,1,simple,short,157,2.18650221824646,0.013926765721315031,71.80418052624319,NVIDIA GeForce RTX 3060 Ti,6661,8192,94
2025-11-04T00:35:36.028622,8,simple,short,508,6.97701096534729,0.013734273553833248,72.81054917687285,NVIDIA GeForce RTX 3060 Ti,6661,8192,94
2025-11-04T00:36:02.015942,32,simple,short,1889,25.95004177093506,0.013737449322887802,72.79371712286587,NVIDIA GeForce RTX 3060 Ti,6661,8192,94
2025-11-04T00:37:50.431704,128,simple,short,8001,108.36726093292236,0.013544214589791572,73.83226198687899,NVIDIA GeForce RTX 3060 Ti,6661,8192,94
2025-11-04T00:37:53.140708,1,simple,short,193,2.6600024700164795,0.013782396217701966,72.55632360326504,NVIDIA GeForce RTX 3060 Ti,6661,8192,94
2025-11-04T00:38:01.567223,8,simple,short,565,7.942509174346924,0.014057538361675972,71.13620993034073,NVIDIA GeForce RTX 3060 Ti,6661,8192,0
2025-11-04T00:38:29.270265,32,simple,short,1997,27.66004252433777,0.013850797458356419,72.19800903208524,NVIDIA GeForce RTX 3060 Ti,6660,8192,94
2025-11-04T00:40:31.003939,128,simple,short,8989,121.69766998291016,0.013538510399700762,73.86336978565254,NVIDIA GeForce RTX 3060 Ti,6661,8192,94
2025-11-04T00:40:31.329439,1,simple,short,14,0.28099966049194336,0.0200714043208531,49.82212425271382,NVIDIA GeForce RTX 3060 Ti,6661,8192,94
2025-11-04T00:40:37.214602,8,simple,short,424,5.838166952133179,0.013769261679559384,72.62553528810558,NVIDIA GeForce RTX 3060 Ti,6661,8192,93
2025-11-04T00:41:00.410852,32,simple,short,1686,23.14874815940857,0.013729981114714454,72.83331212511993,NVIDIA GeForce RTX 3060 Ti,6661,8192,94
2025-11-04T00:42:58.926305,128,simple,short,8765,118.46445369720459,0.013515625065282897,73.98843894898093,NVIDIA GeForce RTX 3060 Ti,6661,8192,94
2025-11-04T00:43:02.469850,1,simple,short,254,3.4970438480377197,0.013767889165502834,72.63277529177276,NVIDIA GeForce RTX 3060 Ti,6661,8192,93
2025-11-04T00:43:08.930360,8,simple,short,465,6.421513319015503,0.013809706062398931,72.4128374261926,NVIDIA GeForce RTX 3060 Ti,6661,8192,94
2025-11-04T00:43:28.115391,32,simple,short,1390,19.14153027534485,0.01377088509017615,72.61697366957031,NVIDIA GeForce RTX 3060 Ti,6661,8192,92
2025-11-04T00:45:19.157538,128,simple,short,8203,110.98514747619629,0.013529824146799499,73.91079064664352,NVIDIA GeForce RTX 3060 Ti,6661,8192,93
2025-11-04T00:45:19.421039,1,simple,short,9,0.21599888801574707,0.02399987644619412,41.66688117090616,NVIDIA GeForce RTX 3060 Ti,6661,8192,93
2025-11-04T00:45:27.471746,8,simple,short,583,8.010009288787842,0.013739295521076916,72.783935571219,NVIDIA GeForce RTX 3060 Ti,6661,8192,92
2025-11-04T00:45:49.811282,32,simple,short,1624,22.304038047790527,0.013734013576225694,72.81192744202998,NVIDIA GeForce RTX 3060 Ti,6661,8192,90
2025-11-04T00:47:50.634502,128,simple,short,8937,120.77369546890259,0.01351389677396247,73.9979013253026,NVIDIA GeForce RTX 3060 Ti,6661,8192,91
2025-11-04T00:47:53.190009,1,simple,short,181,2.498004913330078,0.013801132117845736,72.45782385540218,NVIDIA GeForce RTX 3060 Ti,6661,8192,93
2025-11-04T00:48:03.008310,8,simple,short,713,9.769015789031982,0.013701284416594645,72.98585808413885,NVIDIA GeForce RTX 3060 Ti,6661,8192,94
2025-11-04T00:48:33.446859,32,simple,short,2230,30.400049686431885,0.013632309276426854,73.35514326462733,NVIDIA GeForce RTX 3060 Ti,6661,8192,93
2025-11-04T00:50:26.447038,128,simple,short,8345,112.95768022537231,0.013535971267270498,73.87722537635439,NVIDIA GeForce RTX 3060 Ti,6661,8192,92
2025-11-04T00:50:27.438042,1,simple,short,64,0.9405059814453125,0.014695405960083008,68.04847737560232,NVIDIA GeForce RTX 3060 Ti,6661,8192,0
2025-11-04T00:50:34.734568,8,simple,short,528,7.254010200500488,0.013738655682766077,72.78732527334616,NVIDIA GeForce RTX 3060 Ti,6661,8192,94
2025-11-04T00:51:02.540129,32,simple,short,2035,27.770543098449707,0.01364645852503671,73.27908542464206,NVIDIA GeForce RTX 3060 Ti,6661,8192,92
2025-11-04T00:53:01.731805,128,simple,short,8824,119.14117455482483,0.013501946345741707,74.0633960758838,NVIDIA GeForce RTX 3060 Ti,6661,8192,94
2025-11-04T00:53:02.041074,1,simple,short,13,0.27250170707702637,0.020961669775155876,47.706123163204154,NVIDIA GeForce RTX 3060 Ti,6661,8192,94
2025-11-04T00:53:14.897621,8,simple,short,943,12.810019969940186,0.013584326585302424,73.61424901856755,NVIDIA GeForce RTX 3060 Ti,6661,8192,95
2025-11-04T00:53:53.846771,32,simple,short,2880,38.907642126083374,0.013509597960445615,74.02144778311485,NVIDIA GeForce RTX 3060 Ti,6661,8192,89
2025-11-04T00:55:47.444191,128,simple,short,8391,113.55859589576721,0.013533380514332881,73.89136800970931,NVIDIA GeForce RTX 3060 Ti,6661,8192,94
2025-11-04T00:55:47.738715,1,simple,short,11,0.24200129508972168,0.022000117735429245,45.45430220082815,NVIDIA GeForce RTX 3060 Ti,6661,8192,66
2025-11-04T00:55:52.165716,8,simple,short,313,4.389005661010742,0.014022382303548696,71.31455827922522,NVIDIA GeForce RTX 3060 Ti,6661,8192,94
2025-11-04T00:56:22.554263,32,simple,short,2235,30.35304832458496,0.013580782248136448,73.63346099870056,NVIDIA GeForce RTX 3060 Ti,6661,8192,93
2025-11-04T00:58:17.023481,128,simple,short,8478,114.42418575286865,0.013496601291916566,74.09272737418151,NVIDIA GeForce RTX 3060 Ti,6661,8192,92
2025-11-04T00:58:19.580067,1,simple,short,182,2.5095016956329346,0.013788470855126014,72.52435824877848,NVIDIA GeForce RTX 3060 Ti,6661,8192,95
2025-11-04T00:58:25.095576,8,simple,short,398,5.475507736206055,0.013757557126145866,72.68732310764148,NVIDIA GeForce RTX 3060 Ti,6661,8192,93
2025-11-04T00:58:53.272671,32,simple,short,2067,28.136046171188354,0.013612020402123054,73.46447995655596,NVIDIA GeForce RTX 3060 Ti,6661,8192,93
2025-11-04T01:00:50.474360,128,simple,short,8662,117.15318393707275,0.013524957739214125,73.9373844474656,NVIDIA GeForce RTX 3060 Ti,6661,8192,91
2025-11-04T01:00:50.752889,1,simple,short,10,0.2304973602294922,0.02304973602294922,43.38444479383021,NVIDIA GeForce RTX 3060 Ti,6661,8192,39
2025-11-04T01:00:55.535448,8,simple,short,338,4.7330100536346436,0.01400298832436285,71.41332812940847,NVIDIA GeForce RTX 3060 Ti,6661,8192,94
2025-11-04T01:01:34.248519,32,simple,short,2854,38.67456245422363,0.013551002962236732,73.79527572879667,NVIDIA GeForce RTX 3060 Ti,6661,8192,94
2025-11-04T01:03:34.202754,128,simple,short,8843,119.9076886177063,0.01355961648961962,73.74839847170725,NVIDIA GeForce RTX 3060 Ti,6661,8192,94
2025-11-04T01:03:34.543066,1,simple,short,15,0.29354214668273926,0.01956947644551595,51.0999874107074,NVIDIA GeForce RTX 3060 Ti,6661,8192,94
2025-11-04T01:03:41.978590,8,simple,short,539,7.397510051727295,0.01372450844476307,72.86235452618888,NVIDIA GeForce RTX 3060 Ti,6661,8192,89
2025-11-04T01:04:14.538187,32,simple,short,2398,32.520551919937134,0.013561531242676035,73.7379859328241,NVIDIA GeForce RTX 3060 Ti,6661,8192,92
2025-11-04T01:06:17.969884,128,simple,short,9121,123.39569735527039,0.013528746557972851,73.91667777312846,NVIDIA GeForce RTX 3060 Ti,6661,8192,90
2025-11-04T01:06:18.248885,1,simple,short,11,0.24250102043151855,0.022045547311956234,45.36063386630722,NVIDIA GeForce RTX 3060 Ti,6661,8192,90
2025-11-04T01:06:22.831907,8,simple,short,324,4.534007787704468,0.013993851196618728,71.45995665879494,NVIDIA GeForce RTX 3060 Ti,6661,8192,94
2025-11-04T01:06:54.852458,32,simple,short,2350,31.972047090530396,0.013605126421502295,73.50170582902814,NVIDIA GeForce RTX 3060 Ti,6661,8192,92
2025-11-04T01:08:58.865811,128,simple,short,9184,123.97534847259521,0.013499057978287807,74.07924327819192,NVIDIA GeForce RTX 3060 Ti,6661,8192,93
2025-11-04T01:09:03.046343,1,simple,short,301,4.132507085800171,0.013729259421263027,72.83714068737473,NVIDIA GeForce RTX 3060 Ti,6661,8192,94
2025-11-04T01:09:13.946902,8,simple,short,799,10.843019485473633,0.013570737779065874,73.6879612796434,NVIDIA GeForce RTX 3060 Ti,6661,8192,92
2025-11-04T01:09:38.994442,32,simple,short,1831,24.998040437698364,0.01365267091081287,73.24574118372716,NVIDIA GeForce RTX 3060 Ti,6661,8192,91
2025-11-04T01:11:35.237830,128,simple,short,8592,116.20238614082336,0.013524486282684283,73.93996186608015,NVIDIA GeForce RTX 3060 Ti,6661,8192,94
2025-11-04T01:11:35.547829,1,simple,short,13,0.27050089836120605,0.020807761412400465,48.05899011337405,NVIDIA GeForce RTX 3060 Ti,6661,8192,94
2025-11-04T01:11:40.414234,8,simple,short,346,4.82537055015564,0.013946157659409363,71.70433781273854,NVIDIA GeForce RTX 3060 Ti,6661,8192,94
2025-11-04T01:12:06.730275,32,simple,short,1920,26.266542196273804,0.01368049072722594,73.09679308578245,NVIDIA GeForce RTX 3060 Ti,6661,8192,91
2025-11-04T01:14:09.030971,128,simple,short,9060,122.25419545173645,0.013493840557586805,74.10788616720077,NVIDIA GeForce RTX 3060 Ti,6661,8192,94
2025-11-04T01:14:09.340971,1,simple,short,13,0.27049922943115234,0.020807633033165567,48.05928662842557,NVIDIA GeForce RTX 3060 Ti,6661,8192,94
2025-11-04T01:14:14.313505,8,simple,short,355,4.93050742149353,0.013888753299981776,72.00070289975646,NVIDIA GeForce RTX 3060 Ti,6661,8192,93
2025-11-04T01:14:48.254059,32,simple,short,2490,33.89505624771118,0.01361247238863903,73.4620406528501,NVIDIA GeForce RTX 3060 Ti,6661,8192,93
2025-11-04T01:16:46.226748,128,simple,short,8712,117.93619108200073,0.013537212015840305,73.8704541843527,NVIDIA GeForce RTX 3060 Ti,6661,8192,92
2025-11-04T01:16:46.505749,1,simple,short,10,0.22950124740600586,0.022950124740600587,43.57274791761462,NVIDIA GeForce RTX 3060 Ti,6661,8192,92
2025-11-04T01:16:57.846267,8,simple,short,830,11.2985200881958,0.013612674805055182,73.46094829420605,NVIDIA GeForce RTX 3060 Ti,6661,8192,88
2025-11-04T01:17:28.780816,32,simple,short,2273,30.889047384262085,0.01358955010306295,73.58595335504226,NVIDIA GeForce RTX 3060 Ti,6661,8192,94
2025-11-04T01:19:27.328006,128,simple,short,8720,118.51019167900085,0.013590618311812025,73.58016957410018,NVIDIA GeForce RTX 3060 Ti,6661,8192,94
2025-11-04T01:19:27.623006,1,simple,short,11,0.24400115013122559,0.022181922739202328,45.08175471338607,NVIDIA GeForce RTX 3060 Ti,6661,8192,94
2025-11-04T01:19:34.606328,8,simple,short,506,6.942013263702393,0.013719393801783384,72.88951789327675,NVIDIA GeForce RTX 3060 Ti,6661,8192,94
2025-11-04T01:20:02.318872,32,simple,short,2018,27.671547174453735,0.013712362326290256,72.92689444784676,NVIDIA GeForce RTX 3060 Ti,6661,8192,94
2025-11-04T01:21:58.138557,128,simple,short,8569,115.77818608283997,0.013511283239915971,74.01221499418578,NVIDIA GeForce RTX 3060 Ti,6661,8192,94
2025-11-04T01:21:59.145558,1,simple,short,66,0.9660015106201172,0.01463638652454723,68.32287452390402,NVIDIA GeForce RTX 3060 Ti,6661,8192,94
2025-11-04T01:22:01.916563,8,simple,short,188,2.7295053005218506,0.014518645215541758,68.87694996014719,NVIDIA GeForce RTX 3060 Ti,6661,8192,92
2025-11-04T01:22:37.354655,32,simple,short,2604,35.403058767318726,0.013595644687910417,73.55296662682166,NVIDIA GeForce RTX 3060 Ti,6661,8192,92
2025-11-04T01:24:29.305729,128,simple,short,8276,111.90357041358948,0.013521456067374272,73.95653212325895,NVIDIA GeForce RTX 3060 Ti,6661,8192,94
2025-11-04T01:24:29.599729,1,simple,short,12,0.2550771236419678,0.021256426970163982,47.04459509604429,NVIDIA GeForce RTX 3060 Ti,6661,8192,94
2025-11-04T01:24:38.198244,8,simple,short,628,8.561014175415039,0.013632188177412482,73.35579490143228,NVIDIA GeForce RTX 3060 Ti,6661,8192,90
2025-11-04T01:25:10.493795,32,simple,short,2374,32.256552934646606,0.01358742752091264,73.59744870475909,NVIDIA GeForce RTX 3060 Ti,6661,8192,94
2025-11-04T01:27:09.703839,128,simple,short,8832,119.17054224014282,0.013493041467407475,74.11227501342127,NVIDIA GeForce RTX 3060 Ti,6661,8192,92
2025-11-04T01:27:13.390347,1,simple,short,265,3.6390042304992676,0.013732091435846293,72.82211924322009,NVIDIA GeForce RTX 3060 Ti,6661,8192,94
2025-11-04T01:27:21.163857,8,simple,short,568,7.736510515213013,0.013620617104248263,73.41811258229266,NVIDIA GeForce RTX 3060 Ti,6661,8192,93
2025-11-04T01:27:54.001962,32,simple,short,2410,32.79610061645508,0.013608340504753144,73.484345842957,NVIDIA GeForce RTX 3060 Ti,6661,8192,94
2025-11-04T01:29:49.825533,128,simple,short,8583,115.78457593917847,0.013489989041032095,74.12904465365614,NVIDIA GeForce RTX 3060 Ti,6661,8192,94
2025-11-04T01:29:50.104534,1,simple,short,10,0.23350286483764648,0.023350286483764648,42.82602702520569,NVIDIA GeForce RTX 3060 Ti,6661,8192,94
2025-11-04T01:30:01.984054,8,simple,short,876,11.834019660949707,0.013509154864097839,74.0238756650586,NVIDIA GeForce RTX 3060 Ti,6661,8192,94
2025-11-04T01:30:34.540146,32,simple,short,2385,32.512085914611816,0.01363190185099028,73.35733567707251,NVIDIA GeForce RTX 3060 Ti,6661,8192,94
2025-11-04T01:32:31.880352,128,simple,short,8675,117.30307149887085,0.01352196789612344,73.95373274674658,NVIDIA GeForce RTX 3060 Ti,6661,8192,93
2025-11-04T01:32:32.251852,1,simple,short,17,0.32500243186950684,0.01911779010997099,52.307300909138256,NVIDIA GeForce RTX 3060 Ti,6661,8192,93
2025-11-04T01:32:40.162428,8,simple,short,572,7.873074769973755,0.013764116730723348,72.652682301645,NVIDIA GeForce RTX 3060 Ti,6661,8192,93
2025-11-04T01:33:10.236473,32,simple,short,2203,30.033544540405273,0.01363302067199513,73.35131546115777,NVIDIA GeForce RTX 3060 Ti,6661,8192,94
2025-11-04T01:35:09.966428,128,simple,short,8863,119.68795418739319,0.013504225904027212,74.05089392808375,NVIDIA GeForce RTX 3060 Ti,6661,8192,90
2025-11-04T01:35:10.260927,1,simple,short,11,0.24449777603149414,0.02222707054831765,44.99018428119801,NVIDIA GeForce RTX 3060 Ti,6661,8192,90
2025-11-04T01:35:14.579934,8,simple,short,305,4.273010730743408,0.014009871248339044,71.3782434023836,NVIDIA GeForce RTX 3060 Ti,6661,8192,94
2025-11-04T01:35:42.406980,32,simple,short,2036,27.78304386138916,0.013645895806183281,73.282107250656,NVIDIA GeForce RTX 3060 Ti,6661,8192,92
2025-11-04T01:37:46.880633,128,simple,short,9211,124.42412996292114,0.013508210830845852,74.0290488890291,NVIDIA GeForce RTX 3060 Ti,6661,8192,93
2025-11-04T01:37:47.128634,1,simple,short,8,0.20349884033203125,0.025437355041503906,39.31226333745735,NVIDIA GeForce RTX 3060 Ti,6661,8192,93
